id,sentence,verb,xcomp,level,sub
25469,Selle abil võimaldati õpilastel teoree-tilisi teadmisi kohe ka praktikas kasutada.,võimaldama,kasutama,gümn,Selle võimaldati õpilastel kasutada .
25501,Seda aitavad teha pilkupüüdev pealkiri ning huvitav ja sisukas avalõik.,aitama,tegema,gümn,aitavad teha .
25878,Seejärel palub produtsent publikul küsimusi esitada.,paluma,esitama,gümn,Seejärel palub produtsent publikul esitada .
26103,Koolid keelasid õpilastel tunni ajal nutitelefoni kasutada.,keelama,kasutama,gümn,Koolid keelasid õpilastel kasutada .
26154,"Seetõttu soovitatakse jahimeestel lasta pigem noo-ri hunte, kel veel võimu pole.",soovitama,laskma,gümn,Seetõttu soovitatakse lasta .
26199,"Samas on kasulik neid võtteid teiste tekstides ära tunda, et end nendest mitte mõjutada lasta.",laskma,mõjutama,gümn,", et end nendest mõjutada lasta"
26400,"Ära põe, lase ennast paista suhtlemisvalmi inimesena.",laskma,paistma,gümn,", lase paista"
26406,"Küsi, päri, lase seletada.",laskma,seletama,gümn,", lase seletada"
26485,"Ühe pere tunnet aitasid luua ka õpetajad, kes olid küllaltki ranged, kuid samal ajal mõistvad ja heatahtlikud.",aitama,looma,gümn,tunnet aitasid luua .
26587,"Eurütmia tunnid on huvitavad ja aitavad meil leida ennast, oma individuaalsust.",aitama,leidma,gümn,ja aitavad meil leida
26857,"Hommikused saated, eriti muusika, annavad mulle reipust ja aitavad üle saada argimuredest.",aitama,saama,gümn,ja aitavad saada
27018,"Kas teie ei leia, et usaldustelefoni asemel võiks igas koolis olla psühholoog, kes aitaks lahendada õpilaste omavahelisi probleeme ja maandada pingeid koolis?",aitama,lahendama,gümn,", kes aitaks lahendada"
27035,Teid palutakse teha raadiosaade oma koolist.,paluma,tegema,gümn,palutakse teha .
27037,Teid palutakse kommenteerida ühe päeva raadioprogrammi.,paluma,kommenteerima,gümn,palutakse kommenteerida .
27285,Sõbratar soovitab tal jõulukingitused endal valmistada.,soovitama,valmistama,gümn,Sõbratar soovitab tal valmistada .
27293,Kaunistatud kodu aitab tõsta jõulumeeleolu.,aitama,tõstma,gümn,aitab tõsta .
27616,See aitab paremini edasi anda muusika karakterit.,aitama,andma,gümn,See aitab paremini anda .
27622,Keskajal aitas muusika võidelda mitmesuguste närvihaiguste vastu.,aitama,võitlema,gümn,Keskajal aitas muusika võidelda .
27630,Lemmikhelindite kuulamine aitab valu paremini taluda.,aitama,taluma,gümn,kuulamine aitab taluda .
28053,"Lapsepõlves kuuldud jutud võivad toimida kuritegevuse profülaktikana (nii imelik, kui see mõte ka ei tundu) - aitavad need ju maandada sisepingeid lapsele sobivas vormis.",aitama,maandama,gümn,aitavad ju maandada
28099,"Mõnikord õhtuti tuli see vana, murdunud südamega, helluse järele janunev naine, põlvitas tema ette ning palus teda endale ette lugeda neid õrnu armusõnu, mida mees viiekümne aasta eest tema kohta päevikusse oli kirjutanud.",paluma,lugema,gümn,ning palus lugeda
28219,"Dogi ei loobu kunagi võitlusest, kui ta on aga võidu saavutanud, laseb ta oma vaenlasel rahulikult oma teed minna.",laskma,minema,gümn,"saavutanud , laseb ta minna"
28378,Kas teie keeleoskus võimaldab töötada valitud alal?,võimaldama,töötama,gümn,Kas võimaldab töötada ?
28532,"Igas asutuses on oma käitumismall, mis aitab inimestel ühiselt talitada, meeskonnana töötada.",aitama,talitama,gümn,", mis aitab talitada"
29130,"Interneti-kaubanduse eeliseks on piiramatu müügipind, mis võimaldab pakkuda tavaliste kauplustega võrreldes oluliselt suuremat kaubavalikut.",võimaldama,pakkuma,gümn,", mis võimaldab pakkuda"
29132,Paljudele inimestele ei meeldi poodides käimine ja seda aitab teataval määral vältida Interneti-kaubandus.,aitama,vältima,gümn,ja aitab vältida
29146,"Sisseoste võib poes teha tavalisel viisil, aga võib ka esitada Interneti teel tellimuse ja minna valmispandud kaubale ise järele või lasta see endale koju tuua.",laskma,tooma,gümn,või lasta tuua
29225,"Vana maja tuli kapitaalselt remontida: välja vahetati kogu elektrisüsteem ja torustik, seintele ja katuse alla pandi tänapäevane soojustus, uued aknad lasti valmistada täpselt vanade järgi.",laskma,valmistama,gümn,", lasti valmistada"
29247,Tehnoloogia võimaldab automatiseerida ja kontrollida kõiki hoones toimuvaid protsesse.,võimaldama,automatiseerima,gümn,Tehnoloogia võimaldab automatiseerida .
29254,"Süsteem suudab tulede põlemapanemisega imiteerida teie kohalolekut, mis aitab vargaid eemal hoida.",aitama,hoidma,gümn,", mis aitab hoida"
29255,Kuidas tehnoloogia aitab muuta elu mugavamaks ja turvalisemaks?,aitama,muutma,gümn,Kuidas tehnoloogia aitab muuta ?
29307,Oma soovist palume teatada mõisaportaali www.mois.ee koostajale Valdo Praustile.,paluma,teatama,gümn,soovist palume teatada .
29336,Mille lasi 1820ndatel aastatel ehitada Paul Eduard von Rehbinder?,laskma,ehitama,gümn,lasi ehitada Paul ?
29515,"Kutsikal võimaldatakse küllaldaselt liikuda sel ajal, kui kutsikas seda ise soovib.",võimaldama,liikuma,gümn,Kutsikal võimaldatakse liikuda soovib .
29536,"Mõnikord väljendub inimese arusaam humaansusest ka selles, et soovimatu pesakond lihtsalt toimetatakse kastiga mõne maja trepikotta, varjupaika või metsa, selle asemel et viia nad loomaarsti juurde ja lasta magama panna.",laskma,panema,gümn,ja lasta panna
29717,"Kui murdeealine muutub liiga sõltuvaks, siis ta allub tihti kaaslaste survele ja laseb end halvale teele tõmmata.",laskma,tõmbama,gümn,ja laseb tõmmata
29723,"Just sõbrad on need, kes aitavad vanematest eemalduda.",aitama,eemalduma,gümn,", kes aitavad eemalduda"
29749,Aitama lahendada muresid.,aitama,lahendama,gümn,Aitama lahendada .
29814,"On neid, kes lasevad ennast pidevalt ära kasutada.",laskma,kasutama,gümn,", kes lasevad kasutada"
29818,"Kehtestav käitumine soodustab võrdsust inimsuhetes, võimaldades meil juhinduda oma parimatest huvidest, seista enda eest, tundmata kartust, vabalt väljendada oma ausaid tundeid ja kasutada oma õigusi, piiramata teiste omi.",võimaldama,juhinduma,gümn,", võimaldades meil juhinduda"
29832,"Kehtestav käitumine soodustab võrdsust inimsuhetes, võimaldades meil käituda oma parimatest huvidest lähtuvalt, seista enda eest, tundmata kartust, vabalt ja ausalt väljendada oma tundeid ja kasutada oma õigusi, piiramata teiste omi.",võimaldama,käituma,gümn,", võimaldades käituda"
29966,"Kui te ettetellimislehelt ei leia endale meelepärast, siis aitavad teil sobiva menüü kokku panna Selveri Köögi kokad.",aitama,panema,gümn,leia siis aitavad teil panna .
29977,"Sel päeval soovitatakse ümbritseda isa erilise tähelepanuga: viia talle kohvi ja saiakesi voodisse, võtta midagi kogu perega üheskoos ette, kutsuda isa välja sööma ja kinkida midagi armsat.",soovitama,ümbritsema,gümn,päeval soovitatakse ümbritseda .
30124,KG stipendium võimaldab õppida õppemaksuta ja ei pea ka ühiselamu eest maksma.,võimaldama,õppima,gümn,stipendium võimaldab õppida maksma .
30200,"Jõudke selgusele, kas te omandate õpitavat paremini lugemis-, kuulmis- või nägemismälu abil, ning sellest tulenevalt valige sobiv töötamisviis: kas loete ise teksti, lasete seda teistel endale jutustada või esitate küsimusi ja kirjutate olulisemad punktid üles.",laskma,jutustama,gümn,", lasete jutustada"
30268,"Kas õpetaja peab uue aineosa alati tunnis läbi võtma või peaks ta mõnikord laskma õpilastel ise Internetist, teatmeteostest või erialakirjandusest materjali otsida?",laskma,otsima,gümn,või peaks ta mõnikord laskma õpilastel otsida
30541,"Praegu tehakse palju selleks, et luua niisugune kutseharidussüsteem, milles ka tööandjad osaleksid ja võtaksid endale suurema vastutuse - looksid praktika- ja töökohti, peaksid vajaduse korral loenguid, aitaksid muuta kutsehariduse atraktiivseks.",aitama,muutma,gümn,", peaksid vajaduse , aitaksid muuta"
30630,"Seal pakutakse erinevat teavet ning koolitust, mis aitaksid teha valikuid ja tööturul edukalt toime tulla.",aitama,tegema,gümn,", mis aitaksid teha"
30661,"Kui soovite leida uut töökohta, siis selleks tuleb avada Internetist õige lehekülg, täita ankeet ja lasta oma andmed andmebaasi kanda.",laskma,kandma,gümn,ja lasta kanda
30675,Missuguseid töö leidmiseks vajalikke dokumente aidatakse teil koostada?,aitama,koostama,gümn,aidatakse koostada ?
30688,"Kui tööpakkumiskuulutuses on palutud ära märkida palgasoov, siis märkige see sooviavaldusse.",paluma,märkima,gümn,"Kui tööpakkumiskuulutuses on palutud märkida ,"
30734,"Erialase töö saamine võimaldab rakendada koolis omandatud teoreetilisi teadmisi, teenida raha, kuid toob kaasa ka väljakutseid ja elulaadi muudatusi.",võimaldama,rakendama,gümn,saamine võimaldab rakendada toob .
30776,"Hea töökoht on küsitletute hinnangul niisugune, mis pakub piisavalt huvi ja pinget, võimaldab pidevalt edasi areneda.",võimaldama,arenema,gümn,", võimaldab areneda"
30932,Poisi probleemidekoormat aitavad kasvatada ka visa politseinik ja uurija ning kurikuulus palgamõrvar.,aitama,kasvatama,gümn,aitavad kasvatada .
31003,"Pole kahtlust, et meedia ühendamine Internetiga hakkab inimestele ja virtuaalne reklaam võimaldab suurendada reklaamiandjate tulu.",võimaldama,suurendama,gümn,ja reklaam võimaldab suurendada
31004,Internetis surfamise tehnoloogia CAT võimaldab salvestada Interneti-aadresse.,võimaldama,salvestama,gümn,surfamise võimaldab salvestada .
31005,Reklaam aitab online-kaubandusel hästi teenida.,aitama,teenima,gümn,Reklaam aitab teenida .
31013,Brauser võimaldab allahindlusega toote koju tuua.,võimaldama,tooma,gümn,Brauser võimaldab tuua .
31060,"Kõigest jääb mulje, et ilu aitab saavutada paremat elukvaliteeti ja naist ümbritseb palju armastust, sõprust, erootikat.",aitama,saavutama,gümn,", et ilu aitab saavutada ümbritseb"
31178,Arvuti võimaldab analüüsida ja süstematiseerida suuri andmehulki.,võimaldama,analüüsima,gümn,võimaldab analüüsida .
31417,See võimaldab looduskaitsjatel rakendada meetmeid ohtu sattunud liikide päästmiseks.,võimaldama,rakendama,gümn,See võimaldab rakendada .
31553,Materjalide korduvkasutus aitab säästa maavarasid.,aitama,säästma,gümn,aitab säästa .
31608,"See võimaldab inimesel leida koha ümbritsevas keskkonnas, tunda end hästi nii vaimselt kui ka füüsiliselt.",võimaldama,leidma,gümn,See võimaldab inimesel leida tunda .
31629,"Ambulatooriumid, polikliinikud ja haiglad aitavad taastada ja säilitada tervist.",aitama,taastama,gümn,Ambulatooriumid aitavad taastada .
31646,Positiivsed stressorid aitavad inimestel kohaneda ümbritseva keskkonna või olukorraga.,aitama,kohanema,gümn,stressorid aitavad inimestel kohaneda .
31707,Paluge pinginaabril vastata samadele küsimustele ning võrrelge vastuseid enda omadega.,paluma,vastama,gümn,Paluge pinginaabril vastata võrrelge .
31864,Miks soovitatakse süüa kiudainerikast toitu?,soovitama,sööma,gümn,Miks soovitatakse süüa ?
31918,"Annab saleda joone, normaalse kolesteroolitaseme ja vererõhu; sisaldab vähe rasva ja rikkalikult kiudaineid, on hea maitsega, kuid mitte soolane, kiudained alandavad kolesteroolitaset, aitavad seda organismist eemaldada ning vältida ülekaalulisust, nad annavad vähe energiat, tekitavad täiskõhutunde ja lükkavad edasi näljatunde tekkimise; kiudainetes on palju vitamiine, mineraalaineid ja antioksüdante.",aitama,eemaldama,gümn,", aitavad eemaldada"
32046,"Vetikad aitavad organismist jääkaineid välja viia, stimuleerivad naha uuenemisprotsessi, aeglustavad organismi vananemist.",aitama,viima,gümn,Vetikad aitavad viia stimuleerivad aeglustavad .
32128,Raha võimaldab toitu valides valida ka mugavusi.,võimaldama,valima,gümn,võimaldab valides valida .
32138,Säästud võimaldavad elustiili muutmata elada pikka aega ka ilma sissetulekuta.,võimaldama,elama,gümn,Säästud võimaldavad muutmata elada .
32147,Mingi tehing võimaldas kiirelt rikastuda.,võimaldama,rikastuma,gümn,tehing võimaldas rikastuda .
32300,Paluge näidata töötõendit.,paluma,näitama,gümn,Paluge näidata .
32307,Eramaja taha ehitatud kõrge sein või aed aitab sissetungijaid eemal hoida.,aitama,hoidma,gümn,sein aitab hoida .
32488,Reis võimaldab rohkem ringi liikuda.,võimaldama,liikuma,gümn,Reis võimaldab liikuda .
32915,José ei suuda mustlanna võludele vastu panna ning laseb tal põgeneda.,laskma,põgenema,gümn,ning laseb tal põgeneda
32948,Juba rohkem kui kolmkümmend aastat aitavad koerad ja kassid suurel artistil luua laval tõelisi šedöövreid ja kinkida inimestele tore pidupäev.,aitama,looma,gümn,rohkem aastat aitavad koerad artistil luua .
33931,"Võitjad olid lasknud fantaasial lennata ja kui kirjandeid ette loeti, sai palju nalja.",laskma,lendama,kl6,Võitjad olid lasknud lennata sai .
33981,"Lisainfot saate arvutitest, soovitan külastada kinonurka, osaleda virtuaalses olümpiarännakus, pildistada end olümpiakangelase seltsis.",soovitama,külastama,kl6,", soovitan külastada"
33986,Soovitan tutvuda.,soovitama,tutvuma,kl6,Soovitan tutvuda .
34265,Seda ei lastud neil küll teha.,laskma,tegema,kl6,ei lastud neil teha .
34343,"Minu koolis pole koolivormi, kuid seoses uue koolimaja ehitamisega paluti õpilastel sellel teemal mõelda.",paluma,mõtlema,kl6,", kuid ehitamisega paluti õpilastel mõelda"
34394,Paipoiss aitab emal kodutöid teha ja väikesel õel klaverit õppida.,aitama,tegema,kl6,Paipoiss aitab teha .
34872,"Mida keegi küsis, palus edasi öelda?",paluma,ütlema,kl6,"küsis , palus öelda ?"
34966,Ema käis juuksuri juures ja lasi juukseid lõigata.,laskma,lõikama,kl6,ja lasi lõigata
35017,Kaardiga makstes palutakse üha sagedamini allkirja asemel sisestada kaardi PIN-kood.,paluma,sisestama,kl6,makstes palutakse sagedamini allkirja sisestada .
35021,"Kui su pangakaart ära kaob, helista kohe panka ja palu oma kaart sulgeda, et keegi ei saaks sellega sinu kontot tühjendada.",paluma,sulgema,kl6,ja palu sulgeda
35040,"Ema soovitab pojal raha päevade peale ära jagada, et jätkuks ka nädala lõpuks.",soovitama,jagama,kl6,Ema soovitab pojal jagada jätkuks .
35119,Tol ajal polnud lasteraamatuid nii palju kui praegu ning nende kirjanike lood aitasid lastel suureks kasvada.,aitama,kasvama,kl6,ning lood aitasid kasvada
35342,Robotkass Tama aitab läbi interneti saata vanainimestele uudiseid ja praktilist infot.,aitama,saatma,kl6,Robotkass aitab saata .
35356,Robot Twendy-One aitab vanadel inimestel kodutöid teha.,aitama,tegema,kl6,Robot aitab inimestel teha .
35467,Vika soovitas Sašal minna Riia loomaaeda.,soovitama,minema,kl6,Vika soovitas minna .
35568,P.S. Soovitan ka teistele suveks midagi põnevat välja mõelda.,soovitama,mõtlema,kl6,P.S. Soovitan ka suveks mõelda .
36367,Naabrite koer haukus terve öö ja ei lasknud magada - seepärast magasingi sisse.,laskma,magama,kl6,ja ei lasknud magada
36506,"Meelepärane huvitegevus aitab leida vahvaid sõpru, arendada uusi oskusi ja lõõgastuda koolipingeist.",aitama,leidma,kl6,huvitegevus aitab leida .
36635,"Lapsed küll peavad aitama teha kodutöid, kuid neil peab olema aega ka mängida, sportida ja käia huviringis.",aitama,tegema,kl6,Lapsed küll peavad aitama teha neil .
36698,Sirli aitas eile emal kooki küpsetada.,aitama,küpsetama,kl6,Sirli aitas eile emal küpsetada .
36726,Piim aitab luudel kasvada ja nii on mul jõudu joosta ja sportida.,aitama,kasvama,kl6,Piim aitab kasvada mul .
36794,Spetsialistid soovitavad süüa vähemalt viis portsjonit erinevat värvi puu- ja köögivilju päevas.,soovitama,sööma,kl6,Spetsialistid soovitavad süüa .
36857,Palun teata oma tulekust hiljemalt 10. jaanuariks.,paluma,teatama,kl6,Palun teata .
36962,Keskajal aitas muusika närvihaigusi ravida.,aitama,ravima,kl6,Keskajal aitas muusika ravida .
36965,Lemmikmuusika kuulamine aitab valu paremini taluda.,aitama,taluma,kl6,kuulamine aitab taluda .
36984,Psühholoogid soovitavad lõdvestumiseks kasutada head muusikat.,soovitama,kasutama,kl6,Psühholoogid soovitavad kasutada .
37297,Kes lastest soovitab laulupeole minna?,soovitama,minema,kl6,Kes lastest soovitab minna ?
37567,"Vokk soovitab jagada taldriku neljaks osaks, enne kui sellele toit peale panna - neljandik võib ju friikartuleid olla.",soovitama,jagama,kl7,Vokk soovitab jagada panna friikartuleid .
37650,Mis aitas šokolaadil maailmas tuntuks saada?,aitama,saama,kl7,Mis aitas saada ?
37803,Kas aitan sul juukseid pesta?,aitama,pesema,kl7,Kas aitan pesta ?
37866,Multimee-diasõnumid võimaldavad mobiiltelefonidega saata ja vastu võtta pilte ja videoklippe.,võimaldama,saatma,kl7,Multimee-diasõnumid võimaldavad saata .
37959,"Ärge pange ahju kuumade seinte vastu paberit ega teisi kergestisüttivaid materjale, laske ahjul enne jahtuda.",laskma,jahtuma,kl7,", laske ahjul jahtuda"
38356,Ma soovitan võtta teil vitamiine.,soovitama,võtma,kl7,Ma soovitan võtta .
38369,Soovitan võtta ühe tableti kolm kuni neli korda päevas.,soovitama,võtma,kl7,Soovitan võtta .
38687,"Televiisor tuleb seinast välja tõmmata, keelatud on võtta vanni või dušši ning rääkida telefoniga.",keelama,võtma,kl7,", keelatud on võtta"
38700,"Värvidel on küllalt tugev toime, mõni mõjub ärritavalt, teised aitavad kontsentreeruda.",aitama,kontsentreeruma,kl8,", teised aitavad kontsentreeruda"
38701,Tumesinine värv aitab keskenduda.,aitama,keskenduma,kl8,aitab keskenduda .
38925,Kuningas võttis noorena osa viikingiretkedest Lääne-Euroopasse ja laskis seal ennast ristida.,laskma,ristima,kl8,ja laskis seal ristida
39055,"Keskkonna hoidmiseks soovitab Roheline Punkt osta võimalikult vastupidavaid kaupu, mitte kasutada pakendeid ja pappnõusid ega süüa kiirtoitu.",soovitama,ostma,kl8,hoidmiseks soovitab Punkt osta .
39063,Soovitatakse vältida ühekordsete nõude ja pakendite kasutamist.,soovitama,vältima,kl8,Soovitatakse vältida .
39701,"Laura, mida sina sellest arvad, et tumesinine riietus on väga sobilik kooli, sest ta aitab hästi keskenduda ja ei sega õppimist?",aitama,keskenduma,kl8,", sest ta aitab keskenduda sega"
40098,"Noh, ma soovitaksin küll osaleda sellel reisil.",soovitama,osalema,kl8,"Noh , ma soovitaksin küll osaleda ."
40176,Ivanovka avarus aitas Rahmaninovi muusikat veelgi paremini mõista.,aitama,mõistma,kl9,avarus aitas Rahmaninovi mõista .
40260,Klassijuhataja palub sul ja kolmel klassikaaslasel ühiselt koostada keskkonnateemalise veebilehe; Ta palub teil valida enda seast töörühma juhi.,paluma,koostama,kl9,Klassijuhataja palub sul koostada palub .
40260,Klassijuhataja palub sul ja kolmel klassikaaslasel ühiselt koostada keskkonnateemalise veebilehe; Ta palub teil valida enda seast töörühma juhi.,paluma,valima,kl9,; Ta palub teil valida
40360,Arst soovitas anda karule mett.,soovitama,andma,kl9,Arst soovitas anda .
40395,Tal peab laskma kord nädalas ujuda.,laskma,ujuma,kl9,Tal peab laskma ujuda .
40398,Hea peremees laseb loomal palju õues joosta.,laskma,jooksma,kl9,peremees laseb loomal joosta .
40403,"Loomal võib lasta süüa ja juua nii palju, kui ta soovib.",laskma,sööma,kl9,Loomal võib lasta süüa .
40410,"Kui loomapidaja palub naabritel tema loomasse mõistvalt suhtuda, ei teki probleeme.",paluma,suhtuma,kl9,"Kui loomapidaja palub naabritel suhtuda ,"
40464,"Sigrid kirjutas Piiale ja palus tal oma kilpkonna eest hoolitseda, sest ta pidi ise ära sõitma.",paluma,hoolitsema,kl9,ja palus hoolitseda sõitma
40477,See teenus võimaldab vaadata oma viimasena peetud kõne või kõikide kõnede ligikaudset maksumust.,võimaldama,vaatama,kl9,teenus võimaldab vaadata .
40503,"Muidugi üritavad telefonifirmad teha reklaami noortele, kes lasevad end kergemini mõjutada.",laskma,mõjutama,kl9,", kes lasevad mõjutada"
40511,Mõni rongifirma on keelanud osas vagunites mobiiltelefoni kasutada.,keelama,kasutama,kl9,rongifirma on keelanud osas kasutada .
40551,"Jaapanis on (koht), kus on keelatud mobiiltelefoni kasutada.",keelama,kasutama,kl9,", kus on keelatud kasutada"
40718,"Seal oli orjadel keelatud omavahel kakelda, muidu said nad karistada.",keelama,kakklema,kl9,Seal oli orjadel keelatud kakelda karistada .
40728,"Trenniriietuse soovitab Toomas Lill osta kantud rõivaste poest, aga korralik esinemisriietus koos kaitsmete ja jalanõudega maksab ligi 4000 krooni.",soovitama,ostma,kl9,Trenniriietuse soovitab Toomas osta maksab .
40778,Kas vanemad peaksid keelama lapsel mõne harrastusega tegeleda?,keelama,tegelema,kl9,Kas vanemad peaksid keelama lapsel tegeleda ?
40803,Pärast treeningut rääkisin administraatoriga ja palusin raha tagasi maksta.,paluma,maksma,kl9,ja palusin maksta
41100,Alla 18aastasele inimesele on keelatud alkoholi müüa.,keelama,müüma,kl9,inimesele on keelatud müüa .
41131,Prantsusmaal on keelatud panna nimeks Napoleon.,keelama,panema,kl9,Prantsusmaal on keelatud panna .
41177,Koolis on rangelt keelatud suitsetada ja tarvitada sõltuvusaineid.,keelama,suitsetama,kl9,Koolis on rangelt keelatud suitsetada .
41181,Kaasõpilasi narrida ja kiusata keelatud.,keelama,kiusama,kl9,kiusata keelatud
41266,"Ise oled süüdi, sina käskisid mul need püksid jalga panna ja võtmed jäid teiste pükste taskusse.",käskima,panema,kl9,", sina käskisid mul panna"
41545,Kas lasti mingit toitu valmistada?,laskma,valmistama,kl9,Kas lasti valmistada ?
41639,Siis tal peab olema võimalus soojas kohas olla ja umbes kord nädalas peab laskma tal ujuda.,laskma,ujuma,kl9,ja kord peab laskma ujuda
41987,"Kui vanasti rahvatarkus soovitas kindlasti lumega hõõruda, siis meditsiin seda ei soovita, kuna võib vigastada nahka ja seda peetakse ebasoovitavaks.",soovitama,hõõruma,kl9,"Kui vanasti rahvatarkus soovitas kindlasti hõõruda ,"
41989,"Soovitatakse hõõruda puhta esemega, kas puhas kinnas või või on puhas taskurätt ja mitte väga tugevasti.",soovitama,hõõruma,kl9,Soovitatakse hõõruda .
42001,"Päikesepistele me peame mõtlema siis, kui on inimene olnud pikka aega kuuma päikese käes või on ta teinud rasket füüsilist tööd ja tal on seljas paksud riided, mis ei lase hästi higil aurata.",laskma,aurama,kl9,", mis ei lase aurata"
42120,"Võib juhtuda, et õpetajad ei lase tundidesse, kästakse kirjutada seletuskiri, võidakse teha käskkiri.",käskima,kirjutama,kl9,", kästakse kirjutada"
